text,target,category,polarity,_merge
Hangi gün hangi saat gidilse kalabalıktan kurtulmak mümkün değil. Çoluğu çocuğu toplayan ev hanımları grupları mekana olan ilgiyi azaltıyor. Garsonlar iyi. Ürünlerin lezzeti diğer Sütiş'lerle aynı.,,SERVICE#GENERAL,positive,left_only
Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir! O adreslerden biridir! Pazar kahvaltilari benim Için mabeyin'dir.,,AMBIENCE#GENERAL,positive,left_only
Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir! O adreslerden biridir! Pazar kahvaltilari benim Için mabeyin'dir.,,FOOD#QUALITY,positive,left_only
Happy hour icin vazgecilmez nokta. Bence burgerleri ve pizzasi Kanyon'da yenebilecek acik ara en iyi. Zincirler icinde tek tercih edilebilir yer.,,FOOD#QUALITY,positive,left_only
Happy hour icin vazgecilmez nokta. Bence burgerleri ve pizzasi Kanyon'da yenebilecek acik ara en iyi. Zincirler icinde tek tercih edilebilir yer.,,RESTAURANT#GENERAL,positive,left_only
Happy moon's burger ve normal burger denedik. Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu. Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir? Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik. Yemek bitince hadi kalkin tavirlarina girildi. Baska bir sey almiyor musunuz? Ne zaman kalkiyorsunuz? Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,,FOOD#QUALITY,negative,left_only
Happy moon's burger ve normal burger denedik. Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu. Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir? Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik. Yemek bitince hadi kalkin tavirlarina girildi. Baska bir sey almiyor musunuz? Ne zaman kalkiyorsunuz? Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,,FOOD#STYLE_OPTIONS,negative,left_only
Happy moon's burger ve normal burger denedik. Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu. Sorum su ki alti ustu bir mayonez ne kadar bulunmasi zor olabilir ya da maliyeti nedir ki bu kadar az alinir? Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik. Yemek bitince hadi kalkin tavirlarina girildi. Baska bir sey almiyor musunuz? Ne zaman kalkiyorsunuz? Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,,SERVICE#GENERAL,negative,left_only
Happy moon's ların yüz karası. Çalışanlar çok kötü. Lezzet sıfır. Menüde alkol bulundurmayan tek gereksiz happy moon's. Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,,DRINKS#STYLE_OPTIONS,negative,left_only
Happy moon's ların yüz karası. Çalışanlar çok kötü. Lezzet sıfır. Menüde alkol bulundurmayan tek gereksiz happy moon's. Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,,FOOD#QUALITY,negative,left_only
Happy moon's ların yüz karası. Çalışanlar çok kötü. Lezzet sıfır. Menüde alkol bulundurmayan tek gereksiz happy moon's. Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,,LOCATION#GENERAL,negative,left_only
Happy moon's ların yüz karası. Çalışanlar çok kötü. Lezzet sıfır. Menüde alkol bulundurmayan tek gereksiz happy moon's. Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,,RESTAURANT#GENERAL,negative,left_only
Happy moon's ların yüz karası. Çalışanlar çok kötü. Lezzet sıfır. Menüde alkol bulundurmayan tek gereksiz happy moon's. Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,,SERVICE#GENERAL,negative,left_only
"Hard Rock Cafe'de hiç sıra beklemeden oturmaya alışık değiliz ki biz, Avrupa veya Amerika'dakilerle aynı duyguyu vermiyor bu sebeple ama lezzet tabii yine aynı. Atıştırmalık Jumbo Combo pek yummy!",,FOOD#QUALITY,positive,left_only
"Hard Rock Cafe'de hiç sıra beklemeden oturmaya alışık değiliz ki biz, Avrupa veya Amerika'dakilerle aynı duyguyu vermiyor bu sebeple ama lezzet tabii yine aynı. Atıştırmalık Jumbo Combo pek yummy!",,SERVICE#GENERAL,neutral,left_only
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun. Halka açik olmasi ise son derece güzel. Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.",,AMBIENCE#GENERAL,positive,left_only
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun. Halka açik olmasi ise son derece güzel. Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.",,FOOD#PRICES,positive,left_only
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun. Halka açik olmasi ise son derece güzel. Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.",,FOOD#QUALITY,positive,left_only
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun. Halka açik olmasi ise son derece güzel. Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.",,FOOD#STYLE_OPTIONS,positive,left_only
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun. Halka açik olmasi ise son derece güzel. Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.",,RESTAURANT#GENERAL,positive,left_only
"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",,AMBIENCE#GENERAL,negative,left_only
"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",,FOOD#QUALITY,positive,left_only
"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",,FOOD#STYLE_OPTIONS,conflict,left_only
"Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor. Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor. Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",,RESTAURANT#PRICES,negative,left_only
Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,,AMBIENCE#GENERAL,negative,left_only
Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,,FOOD#PRICES,negative,left_only
Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,,FOOD#QUALITY,positive,left_only
Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,,FOOD#STYLE_OPTIONS,negative,left_only
Hayatımın en pahalı yemeğini yediğim restoran. Yemekler lezzetli olmasına rağmen FSM köprüsünün başınızın üstünde zebellah gibi durması manzaranın keyfini kaçırmakta. Yemek porsiyonları çok küçük. Vale hizmeti var. Hayatınızda bir defa gidilebilecek bir yer.,,SERVICE#GENERAL,neutral,left_only
"Hayır. Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz. Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var. Servis sıkıntılıydı, sevemedim. Ayrıca bahsettiğim meşhur tatlı 21 tl",,AMBIENCE#GENERAL,positive,left_only
"Hayır. Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz. Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var. Servis sıkıntılıydı, sevemedim. Ayrıca bahsettiğim meşhur tatlı 21 tl",,FOOD#PRICES,neutral,left_only
"Hayır. Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz. Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var. Servis sıkıntılıydı, sevemedim. Ayrıca bahsettiğim meşhur tatlı 21 tl",,FOOD#QUALITY,positive,left_only
"Hayır. Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz. Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var. Servis sıkıntılıydı, sevemedim. Ayrıca bahsettiğim meşhur tatlı 21 tl",,SERVICE#GENERAL,negative,left_only
"Hem bogazin huzuruyla kendinizi dinlendirebilir, arkadaslarla koyu bir sohbetle uzun saatlerce oturabilir ve canli müzik esliginde keyfinize keyif katabilirsiniz.",canli müzik,AMBIENCE#GENERAL,positive,right_only
Her deniz ürününü karıştırıp önünüze getiriyorlar. Açıkçası hicbirinin tadını tam alamiyorsunuz. Balik ve deniz ürünlerini çok sevmeyenler Balik KFCsi kıvamında olduğu ve Kızartma bol olduğu için sevebilirler. Sadece soya soslu somon başarılıydı.,,FOOD#QUALITY,conflict,left_only
Her deniz ürününü karıştırıp önünüze getiriyorlar. Açıkçası hicbirinin tadını tam alamiyorsunuz. Balik ve deniz ürünlerini çok sevmeyenler Balik KFCsi kıvamında olduğu ve Kızartma bol olduğu için sevebilirler. Sadece soya soslu somon başarılıydı.,,FOOD#STYLE_OPTIONS,negative,left_only
"Her yönüyle ideal - Bizim okula çok yakin oldugu için çok sik gittigimiz bir yerdir ve muhtesemdir zaten manzarasi. Dügünler falan da yapilir. Ama konaklamasi yok diye biliyorum. Yazin daha zevkli oluyor manzaraya karsi oturmasi. Marmara ögrencilerine de indirimli fiyat uygulamasi var. O yüzden de bizim için avantajli oluyor. Gözleme yapan teyzeler de var bu yil, kumpir servisine de basladilar. Kuaförü de çok ucuz ve iyi ayrica. Daha ne olsun =)",,AMBIENCE#GENERAL,positive,left_only
"Her yönüyle ideal - Bizim okula çok yakin oldugu için çok sik gittigimiz bir yerdir ve muhtesemdir zaten manzarasi. Dügünler falan da yapilir. Ama konaklamasi yok diye biliyorum. Yazin daha zevkli oluyor manzaraya karsi oturmasi. Marmara ögrencilerine de indirimli fiyat uygulamasi var. O yüzden de bizim için avantajli oluyor. Gözleme yapan teyzeler de var bu yil, kumpir servisine de basladilar. Kuaförü de çok ucuz ve iyi ayrica. Daha ne olsun =)",,FOOD#STYLE_OPTIONS,positive,left_only
"Her yönüyle ideal - Bizim okula çok yakin oldugu için çok sik gittigimiz bir yerdir ve muhtesemdir zaten manzarasi. Dügünler falan da yapilir. Ama konaklamasi yok diye biliyorum. Yazin daha zevkli oluyor manzaraya karsi oturmasi. Marmara ögrencilerine de indirimli fiyat uygulamasi var. O yüzden de bizim için avantajli oluyor. Gözleme yapan teyzeler de var bu yil, kumpir servisine de basladilar. Kuaförü de çok ucuz ve iyi ayrica. Daha ne olsun =)",,RESTAURANT#GENERAL,positive,left_only
"Her yönüyle ideal - Bizim okula çok yakin oldugu için çok sik gittigimiz bir yerdir ve muhtesemdir zaten manzarasi. Dügünler falan da yapilir. Ama konaklamasi yok diye biliyorum. Yazin daha zevkli oluyor manzaraya karsi oturmasi. Marmara ögrencilerine de indirimli fiyat uygulamasi var. O yüzden de bizim için avantajli oluyor. Gözleme yapan teyzeler de var bu yil, kumpir servisine de basladilar. Kuaförü de çok ucuz ve iyi ayrica. Daha ne olsun =)",,RESTAURANT#MISCELLANEOUS,positive,left_only
"Her yönüyle ideal - Bizim okula çok yakin oldugu için çok sik gittigimiz bir yerdir ve muhtesemdir zaten manzarasi. Dügünler falan da yapilir. Ama konaklamasi yok diye biliyorum. Yazin daha zevkli oluyor manzaraya karsi oturmasi. Marmara ögrencilerine de indirimli fiyat uygulamasi var. O yüzden de bizim için avantajli oluyor. Gözleme yapan teyzeler de var bu yil, kumpir servisine de basladilar. Kuaförü de çok ucuz ve iyi ayrica. Daha ne olsun =)",,RESTAURANT#PRICES,positive,left_only
Her zaman gittigim ve servisi her zaman igrenc olan bu mekan artiik iyice rezalet sinirlarini zorlamis. Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde. Mekanin populerligi yuzunden rahatlar sanirim ama bu rahatlikla populerligi kisa surede kaybederler. Istanbulda tek manzara goren yer olmamakla beraber yemekleride son derece lezzetsiz. Zaten bu saatten sonra sultan sofrasida kursa o isletmeciyle bu mekana bir daha adimimi atmam.,,AMBIENCE#GENERAL,neutral,left_only
Her zaman gittigim ve servisi her zaman igrenc olan bu mekan artiik iyice rezalet sinirlarini zorlamis. Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde. Mekanin populerligi yuzunden rahatlar sanirim ama bu rahatlikla populerligi kisa surede kaybederler. Istanbulda tek manzara goren yer olmamakla beraber yemekleride son derece lezzetsiz. Zaten bu saatten sonra sultan sofrasida kursa o isletmeciyle bu mekana bir daha adimimi atmam.,,FOOD#QUALITY,negative,left_only
Her zaman gittigim ve servisi her zaman igrenc olan bu mekan artiik iyice rezalet sinirlarini zorlamis. Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde. Mekanin populerligi yuzunden rahatlar sanirim ama bu rahatlikla populerligi kisa surede kaybederler. Istanbulda tek manzara goren yer olmamakla beraber yemekleride son derece lezzetsiz. Zaten bu saatten sonra sultan sofrasida kursa o isletmeciyle bu mekana bir daha adimimi atmam.,,RESTAURANT#GENERAL,negative,left_only
Her zaman gittigim ve servisi her zaman igrenc olan bu mekan artiik iyice rezalet sinirlarini zorlamis. Mekanin isletmecisi beyin tavri tarzi konusmasi uslubu ve terbiyesi yerlerde. Mekanin populerligi yuzunden rahatlar sanirim ama bu rahatlikla populerligi kisa surede kaybederler. Istanbulda tek manzara goren yer olmamakla beraber yemekleride son derece lezzetsiz. Zaten bu saatten sonra sultan sofrasida kursa o isletmeciyle bu mekana bir daha adimimi atmam.,,SERVICE#GENERAL,negative,left_only
Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,,AMBIENCE#GENERAL,positive,left_only
Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,,FOOD#QUALITY,positive,left_only
Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,,RESTAURANT#GENERAL,positive,left_only
Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur. Bahçesi çok güzel. Misafirlerini çok güzel host ediyorlar. Canyon Road ve Big Burger her zaman favorimdir.,,SERVICE#GENERAL,positive,left_only
Herkesin sürekli ovdugu... Fakat yemekleri baya standart hatta bazıları bi hayli kotu... Tavsiye edebileceğim tek şeyi dondurması olur sanırım.,,FOOD#QUALITY,negative,left_only
Herseyi birakin manzarasi yeter zaten. Denize sifir hatta oyle ki gecen gemilerden dolayi olusan dalgalar sizi islatir mi acaba diye bir korkuya kapiliyorsunuz ;) kahve ic manzarayi yani bogazi seyret yetti de artti bile.,,AMBIENCE#GENERAL,positive,left_only
Herşeyine kefil Olduğum bir mekan. Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,,FOOD#QUALITY,positive,left_only
Herşeyine kefil Olduğum bir mekan. Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,,RESTAURANT#GENERAL,positive,left_only
Herşeyine kefil Olduğum bir mekan. Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,,SERVICE#GENERAL,positive,left_only
"Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil. Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor. Belli bir saate kadar bistro seklinde olusu da guzel. Yazin camekan olmasi hos ancak kisin donmustuk. Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.",,AMBIENCE#GENERAL,conflict,left_only
